省份,市,区县,店铺名,地址,坐标,电话
河南省,郑州市,金水区,安捷消防,博颂路丰乐五金机电城20号楼30号,"113.635811,34.806985",18137882711
河南省,郑州市,管城回族区,鑫泰消防,鼎文街,"113.735754,34.682663",13073790996
河南省,郑州市,惠济区,暂无数据,暂无数据,"113.591708,34.855788",13383866869
河南省,郑州市,新郑市,辉宇消防,创新路华南城9B-1-525号,"113.741308,34.596566",13937119702;13938207503
河南省,郑州市,新郑市,闽山消防,华南城一路与裴度路交叉口南200米,"113.729243,34.604545",0371-55883933;13803715622
河南省,郑州市,新郑市,天广消防,求实路西100米,"113.732360,34.604315",0371-56663388;18768889970
河南省,郑州市,新郑市,恒广消防,龙湖镇六盛钢材交易中心C区5栋A单元,"113.737527,34.614773",0371-62460119;15286828119
河南省,郑州市,荥阳市,利达消防,繁荣东路11号附近,"113.404076,34.778759",15838063681
河南省,郑州市,上街区,安太消防,新安路66号院附近,"113.310565,34.813705",13592460798;15837146878
河南省,郑州市,新郑市,宏兴消防,华南城一路4B区南1号门1-513号,"113.730093,34.604579",0371-55883755;13603861562;13525516119
河南省,郑州市,巩义市,远大消防,杜甫路街道杜甫路万洋国际商贸城20号楼,"112.969102,34.743173",13783509765;18838216111
河南省,郑州市,管城回族区,瀚博消防,郑尉路和南三环交叉口姚庄五金机电水暖市场C区27号,"113.727150,34.697121",0371-55089193;18736033931
河南省,郑州市,管城回族区,豫中消防,郑东新区黄河南路与商都路口向北100米香江市场B区3栋,"113.747185,34.750555",13938408221;13526427702
河南省,郑州市,管城回族区,清大东方消防学校,经开区航海东路与第四大街交叉口蓬勃大厦二楼,"113.750675,34.724708",13598875739
河南省,郑州市,金水区,郑州众力消防设备有限公司,博颂路索凌路交叉口丰乐五金机电城14号楼6号,"113.633667,34.807909",15324728119;0371-53663020
河南省,郑州市,荥阳市,暂无数据,暂无数据,"113.404294,34.778992",15516199119;13838209276
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.732743,34.604291",17183811119
河南省,郑州市,中原区,暂无数据,暂无数据,"113.624844,34.752910",15713835867
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.742867,34.598687",0371-58614119;13700887119
河南省,郑州市,新郑市,宁波吉龙消防,华南城11B-1-72,"113.745790,34.598828",15237115119;15343812119
河南省,郑州市,新郑市,恒绅消防,华南城11区B区192号,"113.743104,34.598011",15544198119
河南省,郑州市,新郑市,海天消防焦电消防(河南运营中心),龙湖镇圭壁路华南城7A-1-88号,"113.737412,34.599279",0371-89907119;18639378119
河南省,郑州市,中原区,海雾消防,高新区檀香路4号,"113.532880,34.799202",0371-61317119
河南省,郑州市,中原区,河南消防职业培训学校,桐柏南路与洛河路交叉口东北角,"113.614845,34.745239",0371-63218527;15226043667
河南省,郑州市,中牟县,天荣消防科技园,德方街与轩城大道交叉口南150米,"114.018093,34.681165",18538700116
河南省,郑州市,管城回族区,消防稳压泵,黄河南路七里河南路交叉口金海马五金机电市场B区4栋44号,"113.747720,34.750355",18637953536
河南省,郑州市,新郑市,河南安普消防,华南城11b1-246-247、302,"113.745393,34.597743",13253458889
河南省,郑州市,管城回族区,暂无数据,暂无数据,"113.751473,34.749376",15538059655;15939029969
河南省,郑州市,中牟县,中牟县官渡大街消防救援站,青年路1169号附近,"114.003977,34.723600",0371-85300119
河南省,郑州市,金水区,未来消防站(曼哈顿站),金水路未来路交叉曼哈顿广场,"113.704443,34.761510",0371-55001197
河南省,郑州市,上街区,暂无数据,暂无数据,"113.303846,34.819719",15837146878;13592460798
河南省,郑州市,新郑市,国安消防招聘办事处,如云路与乔松街交叉路口东北40米,"113.831585,34.494285",0371-55881119
河南省,郑州市,新郑市,保龙消防检测、维保、维修,龙湖泰山路,"113.681741,34.600367",17760780119
河南省,郑州市,新郑市,海盛消防总店,创新路,"113.743610,34.597916",0371-55988109;15638190119
河南省,郑州市,新郑市,德利迈消防,孟庄镇双湖大道六盛钢材市场西门路东200米,"113.736078,34.612476",0371-60959459;0371-60954079;18749433288
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.745230,34.598811",18530801992;18530836768
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.742364,34.599515",18135681119
河南省,郑州市,管城回族区,暂无数据,暂无数据,"113.690986,34.742659",13939002049
河南省,郑州市,新郑市,法东(冠华)暖通消防,郑邦管材批发市场F区4排正1号,"113.678388,34.618153",18574106695;15938735568
河南省,郑州市,新郑市,郑州军顺消防,华南城9B1-05,"113.741397,34.598080",18737160156;15738423377
河南省,郑州市,金水区,暂无数据,暂无数据,"113.635672,34.807415",0371-68087331;18137882711
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.765539,34.389151",15639041333
河南省,郑州市,荥阳市,暂无数据,暂无数据,"113.405204,34.781285",13526806119;13526836119
河南省,郑州市,管城回族区,匠心消防批发维修,城东路268号,"113.690066,34.733989",0371-66367582
河南省,郑州市,新郑市,翼顺达消防水暖,六盛钢材市场难排11号对过,"113.736518,34.614446",18713167348
河南省,郑州市,新郑市,东盛消防管材,龙湖镇飞宇五金机电市场17号楼,"113.733004,34.617873",18538320909
河南省,郑州市,管城回族区,暂无数据,暂无数据,"113.751133,34.749677",15093070012
河南省,郑州市,新郑市,浙江瑞城消防河南办,龙湖镇华南城创新路与华南城二路交叉口向南50路东11B1-180,"113.744230,34.598069",13837190161
河南省,郑州市,新郑市,薪薪消防仓库,新乾龙物流园1栋B06号,"113.745433,34.581835",18639378119
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.733813,34.602828",13403715119
河南省,郑州市,新郑市,龙成消防水暖阀门管件,郑州市新郑市新107国道乾龙物流园20栋59-62号,"113.749810,34.578399",13383842119
河南省,郑州市,新郑市,闽太消防科技股份有限公司,创新路西150米,"113.740987,34.598078",0371-55883310;15738333985
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.738726,34.617928",15333717139
河南省,郑州市,中牟县,暂无数据,暂无数据,"113.995897,34.683235",0371-60992119
河南省,郑州市,新郑市,河南新德力消防装备有限公司,龙湖镇华南城五金机电区9A-1-169号,"113.738746,34.598560",13323828119
河南省,郑州市,新郑市,暂无数据,暂无数据,"113.740248,34.600862",19139709119
河南省,郑州市,管城回族区,郑东新区商都路办事处消防志愿队,郑东新区万通街与东风南路交叉口向西100米路北,"113.763410,34.743846",0371-65670527
河南省,郑州市,中牟县,华丰产业新城微型消防站,航海东路,"113.870541,34.718672",0371-53728888
